# Lab 01 full HTTP request record plus supporting health/rescheduling evidence.
# Columns: utc total errors http curl_exit latency_seconds phase outcome
# HTTP probe used a Mac outside the cluster, ALB /healthz, no retries, one outstanding request, 5s timeout and 0.2s inter-request sleep.
# Rows are unmodified; comment-prefixed supporting records follow the complete HTTP log.
# utc total errors http curl_exit latency_seconds phase outcome
2026-09-08T18:24:22Z 190 0 200 0 0.067233 preflight success
2026-09-08T18:24:23Z 191 0 200 0 0.072171 preflight success
2026-09-08T18:24:23Z 192 0 200 0 0.069340 preflight success
2026-09-08T18:24:23Z 193 0 200 0 0.065096 preflight success
2026-09-08T18:24:24Z 194 0 200 0 0.067322 preflight success
2026-09-08T18:24:24Z 195 0 200 0 0.066703 preflight success
2026-09-08T18:24:24Z 196 0 200 0 0.065092 preflight success
2026-09-08T18:24:25Z 197 0 200 0 0.065847 preflight success
2026-09-08T18:24:25Z 198 0 200 0 0.063194 preflight success
2026-09-08T18:24:25Z 199 0 200 0 0.068227 preflight success
2026-09-08T18:24:26Z 200 0 200 0 0.070822 preflight success
2026-09-08T18:24:26Z 201 0 200 0 0.067429 preflight success
2026-09-08T18:24:26Z 202 0 200 0 0.069638 preflight success
2026-09-08T18:24:27Z 203 0 200 0 0.069003 preflight success
2026-09-08T18:24:27Z 204 0 200 0 0.068444 preflight success
2026-09-08T18:24:27Z 205 0 200 0 0.071345 preflight success
2026-09-08T18:24:27Z 206 0 200 0 0.061284 preflight success
2026-09-08T18:24:28Z 207 0 200 0 0.062896 preflight success
2026-09-08T18:24:28Z 208 0 200 0 0.060067 preflight success
2026-09-08T18:24:28Z 209 0 200 0 0.071003 preflight success
2026-09-08T18:24:29Z 210 0 200 0 0.068437 preflight success
2026-09-08T18:24:29Z 211 0 200 0 0.065234 preflight success
2026-09-08T18:24:29Z 212 0 200 0 0.064683 preflight success
2026-09-08T18:24:30Z 213 0 200 0 0.068604 preflight success
2026-09-08T18:24:30Z 214 0 200 0 0.066024 preflight success
2026-09-08T18:24:30Z 215 0 200 0 0.062264 preflight success
2026-09-08T18:24:31Z 216 0 200 0 0.068915 preflight success
2026-09-08T18:24:31Z 217 0 200 0 0.071201 preflight success
2026-09-08T18:24:31Z 218 0 200 0 0.061193 preflight success
2026-09-08T18:24:31Z 219 0 200 0 0.064451 preflight success
2026-09-08T18:24:32Z 220 0 200 0 0.069536 preflight success
2026-09-08T18:24:32Z 221 0 200 0 0.067659 preflight success
2026-09-08T18:24:32Z 222 0 200 0 0.065471 preflight success
2026-09-08T18:24:33Z 223 0 200 0 0.072366 preflight success
2026-09-08T18:24:33Z 224 0 200 0 0.065703 preflight success
2026-09-08T18:24:33Z 225 0 200 0 0.066592 preflight success
2026-09-08T18:24:34Z 226 0 200 0 0.064873 preflight success
2026-09-08T18:24:34Z 227 0 200 0 0.068542 preflight success
2026-09-08T18:24:34Z 228 0 200 0 0.065603 preflight success
2026-09-08T18:24:34Z 229 0 200 0 0.063209 preflight success
2026-09-08T18:24:35Z 230 0 200 0 0.066280 preflight success
2026-09-08T18:24:35Z 231 0 200 0 0.099737 preflight success
2026-09-08T18:24:35Z 232 0 200 0 0.067305 preflight success
2026-09-08T18:24:36Z 233 0 200 0 0.065991 preflight success
2026-09-08T18:24:36Z 234 0 200 0 0.063689 preflight success
2026-09-08T18:24:36Z 235 0 200 0 0.059095 preflight success
2026-09-08T18:24:37Z 236 0 200 0 0.074390 preflight success
2026-09-08T18:24:37Z 237 0 200 0 0.064267 preflight success
2026-09-08T18:24:37Z 238 0 200 0 0.061867 preflight success
2026-09-08T18:24:38Z 239 0 200 0 0.073337 preflight success
2026-09-08T18:24:38Z 240 0 200 0 0.068620 preflight success
2026-09-08T18:24:38Z 241 0 200 0 0.063781 preflight success
2026-09-08T18:24:38Z 242 0 200 0 0.064469 preflight success
2026-09-08T18:24:39Z 243 0 200 0 0.071311 preflight success
2026-09-08T18:24:39Z 244 0 200 0 0.067971 preflight success
2026-09-08T18:24:39Z 245 0 200 0 0.069531 preflight success
2026-09-08T18:24:40Z 246 0 200 0 0.073004 preflight success
2026-09-08T18:24:40Z 247 0 200 0 0.071737 preflight success
2026-09-08T18:24:40Z 248 0 200 0 0.064816 preflight success
2026-09-08T18:24:41Z 249 0 200 0 0.064508 preflight success
2026-09-08T18:24:41Z 250 0 200 0 0.071172 preflight success
2026-09-08T18:24:41Z 251 0 200 0 0.065870 preflight success
2026-09-08T18:24:41Z 252 0 200 0 0.068524 preflight success
2026-09-08T18:24:42Z 253 0 200 0 0.061982 preflight success
2026-09-08T18:24:42Z 254 0 200 0 0.065041 preflight success
2026-09-08T18:24:42Z 255 0 200 0 0.066255 preflight success
2026-09-08T18:24:43Z 256 0 200 0 0.065602 preflight success
2026-09-08T18:24:43Z 257 0 200 0 0.070963 preflight success
2026-09-08T18:24:43Z 258 0 200 0 0.069100 preflight success
2026-09-08T18:24:44Z 259 0 200 0 0.075007 preflight success
2026-09-08T18:24:44Z 260 0 200 0 0.068022 preflight success
2026-09-08T18:24:44Z 261 0 200 0 0.065720 preflight success
2026-09-08T18:24:45Z 262 0 200 0 0.068242 preflight success
2026-09-08T18:24:45Z 263 0 200 0 0.073435 preflight success
2026-09-08T18:24:45Z 264 0 200 0 0.069388 preflight success
2026-09-08T18:24:45Z 265 0 200 0 0.072803 preflight success
2026-09-08T18:24:46Z 266 0 200 0 0.066654 preflight success
2026-09-08T18:24:46Z 267 0 200 0 0.063476 preflight success
2026-09-08T18:24:46Z 268 0 200 0 0.075166 preflight success
2026-09-08T18:24:47Z 269 0 200 0 0.064185 preflight success
2026-09-08T18:24:47Z 270 0 200 0 0.061759 preflight success
2026-09-08T18:24:47Z 271 0 200 0 0.065931 preflight success
2026-09-08T18:24:48Z 272 0 200 0 0.066175 preflight success
2026-09-08T18:24:48Z 273 0 200 0 0.067484 preflight success
2026-09-08T18:24:48Z 274 0 200 0 0.073227 preflight success
2026-09-08T18:24:48Z 275 0 200 0 0.070443 preflight success
2026-09-08T18:24:49Z 276 0 200 0 0.060396 preflight success
2026-09-08T18:24:49Z 277 0 200 0 0.069719 preflight success
2026-09-08T18:24:49Z 278 0 200 0 0.066912 preflight success
2026-09-08T18:24:50Z 279 0 200 0 0.067450 preflight success
2026-09-08T18:24:50Z 280 0 200 0 0.069310 preflight success
2026-09-08T18:24:50Z 281 0 200 0 0.067889 preflight success
2026-09-08T18:24:51Z 282 0 200 0 0.068713 preflight success
2026-09-08T18:24:51Z 283 0 200 0 0.066359 preflight success
2026-09-08T18:24:51Z 284 0 200 0 0.068610 preflight success
2026-09-08T18:24:51Z 285 0 200 0 0.073521 preflight success
2026-09-08T18:24:52Z 286 0 200 0 0.068017 preflight success
2026-09-08T18:24:52Z 287 0 200 0 0.065983 preflight success
2026-09-08T18:24:52Z 288 0 200 0 0.061278 preflight success
2026-09-08T18:24:53Z 289 0 200 0 0.080129 preflight success
2026-09-08T18:24:53Z 290 0 200 0 0.064966 preflight success
2026-09-08T18:24:53Z 291 0 200 0 0.066673 preflight success
2026-09-08T18:24:54Z 292 0 200 0 0.068200 preflight success
2026-09-08T18:24:54Z 293 0 200 0 0.076500 preflight success
2026-09-08T18:24:54Z 294 0 200 0 0.068465 preflight success
2026-09-08T18:24:55Z 295 0 200 0 0.078124 preflight success
2026-09-08T18:24:55Z 296 0 200 0 0.075257 preflight success
2026-09-08T18:24:55Z 297 0 200 0 0.069209 preflight success
2026-09-08T18:24:56Z 298 0 200 0 0.069277 preflight success
2026-09-08T18:24:56Z 299 0 200 0 0.070417 preflight success
2026-09-08T18:24:56Z 300 0 200 0 0.073598 preflight success
2026-09-08T18:24:56Z 301 0 200 0 0.069999 preflight success
2026-09-08T18:24:57Z 302 0 200 0 0.068750 preflight success
2026-09-08T18:24:57Z 303 0 200 0 0.069409 preflight success
2026-09-08T18:24:57Z 304 0 200 0 0.076164 preflight success
2026-09-08T18:24:58Z 305 0 200 0 0.072701 preflight success
2026-09-08T18:24:58Z 306 0 200 0 0.077726 preflight success
2026-09-08T18:24:58Z 307 0 200 0 0.065206 preflight success
2026-09-08T18:24:59Z 308 0 200 0 0.059165 preflight success
2026-09-08T18:24:59Z 309 0 200 0 0.066077 preflight success
2026-09-08T18:24:59Z 310 0 200 0 0.072936 preflight success
2026-09-08T18:25:00Z 311 0 200 0 0.063081 preflight success
2026-09-08T18:25:00Z 312 0 200 0 0.070180 preflight success
2026-09-08T18:25:00Z 313 0 200 0 0.061950 preflight success
2026-09-08T18:25:00Z 314 0 200 0 1.078351 preflight success
2026-09-08T18:25:02Z 315 0 200 0 0.069260 preflight success
2026-09-08T18:25:02Z 316 0 200 0 0.064726 preflight success
2026-09-08T18:25:02Z 317 0 200 0 0.066380 preflight success
2026-09-08T18:25:03Z 318 0 200 0 0.073098 preflight success
2026-09-08T18:25:03Z 319 0 200 0 0.065634 preflight success
2026-09-08T18:25:03Z 320 0 200 0 0.066130 preflight success
2026-09-08T18:25:04Z 321 0 200 0 0.069795 preflight success
2026-09-08T18:25:04Z 322 0 200 0 0.073721 preflight success
2026-09-08T18:25:04Z 323 0 200 0 0.063012 preflight success
2026-09-08T18:25:05Z 324 0 200 0 0.069883 preflight success
2026-09-08T18:25:05Z 325 0 200 0 0.066676 preflight success
2026-09-08T18:25:05Z 326 0 200 0 0.068113 preflight success
2026-09-08T18:25:05Z 327 0 200 0 0.066731 preflight success
2026-09-08T18:25:06Z 328 0 200 0 0.068844 preflight success
2026-09-08T18:25:06Z 329 0 200 0 0.070211 preflight success
2026-09-08T18:25:06Z 330 0 200 0 0.067705 preflight success
2026-09-08T18:25:07Z 331 0 200 0 0.067880 preflight success
2026-09-08T18:25:07Z 332 0 200 0 0.071864 preflight success
2026-09-08T18:25:07Z 333 0 200 0 0.062405 preflight success
2026-09-08T18:25:08Z 334 0 200 0 0.068167 preflight success
2026-09-08T18:25:08Z 335 0 200 0 0.071708 preflight success
2026-09-08T18:25:08Z 336 0 200 0 0.066821 preflight success
2026-09-08T18:25:09Z 337 0 200 0 0.075162 preflight success
2026-09-08T18:25:09Z 338 0 200 0 0.064938 preflight success
2026-09-08T18:25:09Z 339 0 200 0 0.069625 preflight success
2026-09-08T18:25:09Z 340 0 200 0 0.067292 preflight success
2026-09-08T18:25:10Z 341 0 200 0 0.070056 preflight success
2026-09-08T18:25:10Z 342 0 200 0 0.067439 preflight success
2026-09-08T18:25:10Z 343 0 200 0 0.070188 preflight success
2026-09-08T18:25:11Z 344 0 200 0 0.060087 preflight success
2026-09-08T18:25:11Z 345 0 200 0 0.060998 preflight success
2026-09-08T18:25:11Z 346 0 200 0 0.066572 preflight success
2026-09-08T18:25:12Z 347 0 200 0 0.076243 preflight success
2026-09-08T18:25:12Z 348 0 200 0 0.062782 preflight success
2026-09-08T18:25:12Z 349 0 200 0 0.070221 preflight success
2026-09-08T18:25:13Z 350 0 200 0 0.068598 preflight success
2026-09-08T18:25:13Z 351 0 200 0 0.065382 preflight success
2026-09-08T18:25:13Z 352 0 200 0 0.068545 preflight success
2026-09-08T18:25:13Z 353 0 200 0 0.070371 preflight success
2026-09-08T18:25:14Z 354 0 200 0 0.073784 preflight success
2026-09-08T18:25:14Z 355 0 200 0 0.072021 preflight success
2026-09-08T18:25:14Z 356 0 200 0 0.070592 preflight success
2026-09-08T18:25:15Z 357 0 200 0 0.066422 preflight success
2026-09-08T18:25:15Z 358 0 200 0 0.071079 preflight success
2026-09-08T18:25:15Z 359 0 200 0 0.063148 preflight success
2026-09-08T18:25:16Z 360 0 200 0 0.069328 preflight success
2026-09-08T18:25:16Z 361 0 200 0 0.066342 preflight success
2026-09-08T18:25:16Z 362 0 200 0 0.070798 preflight success
2026-09-08T18:25:17Z 363 0 200 0 0.066845 preflight success
2026-09-08T18:25:17Z 364 0 200 0 0.064712 preflight success
2026-09-08T18:25:17Z 365 0 200 0 0.066285 preflight success
2026-09-08T18:25:17Z 366 0 200 0 0.062885 preflight success
2026-09-08T18:25:18Z 367 0 200 0 0.063645 preflight success
2026-09-08T18:25:18Z 368 0 200 0 0.066332 preflight success
2026-09-08T18:25:18Z 369 0 200 0 0.067290 preflight success
2026-09-08T18:25:19Z 370 0 200 0 0.070670 preflight success
2026-09-08T18:25:19Z 371 0 200 0 0.066004 preflight success
2026-09-08T18:25:19Z 372 0 200 0 0.072637 preflight success
2026-09-08T18:25:20Z 373 0 200 0 0.060873 preflight success
2026-09-08T18:25:20Z 374 0 200 0 0.067485 preflight success
2026-09-08T18:25:20Z 375 0 200 0 0.071622 preflight success
2026-09-08T18:25:21Z 376 0 200 0 0.083465 preflight success
2026-09-08T18:25:21Z 377 0 200 0 0.062137 preflight success
2026-09-08T18:25:21Z 378 0 200 0 0.079345 preflight success
2026-09-08T18:25:22Z 379 0 200 0 0.068964 preflight success
2026-09-08T18:25:22Z 380 0 200 0 0.073016 preflight success
2026-09-08T18:25:22Z 381 0 200 0 0.073984 preflight success
2026-09-08T18:25:22Z 382 0 200 0 0.066074 preflight success
2026-09-08T18:25:23Z 383 0 200 0 0.058344 preflight success
2026-09-08T18:25:23Z 384 0 200 0 0.073796 preflight success
2026-09-08T18:25:23Z 385 0 200 0 0.073538 preflight success
2026-09-08T18:25:24Z 386 0 200 0 0.064971 preflight success
2026-09-08T18:25:24Z 387 0 200 0 0.067976 preflight success
2026-09-08T18:25:24Z 388 0 200 0 0.064176 pre-upgrade success
2026-09-08T18:25:25Z 389 0 200 0 0.064375 pre-upgrade success
2026-09-08T18:25:25Z 390 0 200 0 0.065058 pre-upgrade success
2026-09-08T18:25:25Z 391 0 200 0 0.072237 pre-upgrade success
2026-09-08T18:25:25Z 392 0 200 0 0.076039 pre-upgrade success
2026-09-08T18:25:26Z 393 0 200 0 0.072223 pre-upgrade success
2026-09-08T18:25:26Z 394 0 200 0 0.062817 pre-upgrade success
2026-09-08T18:25:26Z 395 0 200 0 0.067972 pre-upgrade success
2026-09-08T18:25:27Z 396 0 200 0 0.063727 pre-upgrade success
2026-09-08T18:25:27Z 397 0 200 0 0.064980 pre-upgrade success
2026-09-08T18:25:27Z 398 0 200 0 0.067297 pre-upgrade success
2026-09-08T18:25:28Z 399 0 200 0 0.069121 pre-upgrade success
2026-09-08T18:25:28Z 400 0 200 0 0.070112 pre-upgrade success
2026-09-08T18:25:28Z 401 0 200 0 0.062604 pre-upgrade success
